Episode,Links
260,https://scontent-xsp1-2.xx.fbcdn.net/v/t39.25447-2/10000000_656284549552377_1964319090231924667_n.mp4?_nc_cat=101&vs=cd30e1902a2d3c8e&_nc_vs=HBksFQAYJEdJQ1dtQUQ1bUhJbjQxUUNBTHZYeWg3T3FVSWJibWRqQUFBRhUAAsgBABUAGCRHSUNXbUFCWENNdFRJYXdNQUo1QndubDU0VWdyYnY0R0FBQUYVAgLIAQBLB4gScHJvZ3Jlc3NpdmVfcmVjaXBlATENc3Vic2FtcGxlX2ZwcwAQdm1hZl9lbmFibGVfbnN1YgAgbWVhc3VyZV9vcmlnaW5hbF9yZXNvbHV0aW9uX3NzaW0AKGNvbXB1dGVfc3NpbV9vbmx5X2F0X29yaWdpbmFsX3Jlc29sdXRpb24AHXVzZV9sYW5jem9zX2Zvcl92cW1fdXBzY2FsaW5nABFkaXNhYmxlX3Bvc3RfcHZxcwAVACUAHIwXQAAAAAAAAAAREQAAACamotK%2Fs6jsDBUCKAJDMxgLdnRzX3ByZXZpZXccF0CWf%2ByLQ5WBGCFkYXNoX2dlbjJod2Jhc2ljX2hxMl9mcmFnXzJfdmlkZW8SABgYdmlkZW9zLnZ0cy5jYWxsYmFjay5wcm9kOBJWSURFT19WSUVXX1JFUVVFU1QbCogVb2VtX3RhcmdldF9lbmNvZGVfdGFnBm9lcF9oZBNvZW1fcmVxdWVzdF90aW1lX21zATAMb2VtX2NmZ19ydWxlB3VubXV0ZWQTb2VtX3JvaV9yZWFjaF9jb3VudAEwEW9lbV9pc19leHBlcmltZW50AAxvZW1fdmlkZW9faWQPMTY2MDIzMTI5ODQ2ODY1Em9lbV92aWRlb19hc3NldF9pZA82Njk1NjQxNTE3MjIzMzcVb2VtX3ZpZGVvX3Jlc291cmNlX2lkEDM2MTU4ODgzMzg3MzMyMDMcb2VtX3NvdXJjZV92aWRlb19lbmNvZGluZ19pZBAxMjg5MzM1MzQ4Mzg4OTQ1DnZ0c19yZXF1ZXN0X2lkACUCHAAljgIbCIgBcwQ4NjU4AmNkCjIwMjMtMDgtMjEDcmNiATADYXBwBnVwbG9hZAJjdBlDT05UQUlORURfUE9TVF9BVFRBQ0hNRU5UE29yaWdpbmFsX2R1cmF0aW9uX3MIMTQ0MC4wNjQBZgJhZAJ0cxVwcm9ncmVzc2l2ZV9lbmNvZGluZ3MA&ccb=1-7&_nc_sid=41a7d5&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9oZCJ9&_nc_ohc=O8wbqLd2Cd0AX9lkKUi&_nc_ht=scontent-xsp1-2.xx&edm=APRAPSkEAAAA&oh=00_AfDYn1E2MeO7nbCBt_xhbLHqpJll9qiMJga7CXInCXUfhQ&oe=650261CF&_nc_rid=444938066416086
261,https://scontent-xsp1-2.xx.fbcdn.net/v/t39.25447-2/10000000_618831156907358_3880042915794254453_n.mp4?_nc_cat=104&vs=bc1d048a37a4ee1a&_nc_vs=HBksFQAYJEdJQ1dtQUJlalVqYjBqSUNBSFg2TDMxNXJ0ZzFibWRqQUFBRhUAAsgBABUAGCRHSUNXbUFCSF9YVXhyV3NDQUk0elVQcmY5aXB3YnY0R0FBQUYVAgLIAQBLB4gScHJvZ3Jlc3NpdmVfcmVjaXBlATENc3Vic2FtcGxlX2ZwcwAQdm1hZl9lbmFibGVfbnN1YgAgbWVhc3VyZV9vcmlnaW5hbF9yZXNvbHV0aW9uX3NzaW0AKGNvbXB1dGVfc3NpbV9vbmx5X2F0X29yaWdpbmFsX3Jlc29sdXRpb24AHXVzZV9sYW5jem9zX2Zvcl92cW1fdXBzY2FsaW5nABFkaXNhYmxlX3Bvc3RfcHZxcwAVACUAHIwXQAAAAAAAAAAREQAAACac78fCqZ42FQIoA0MzZRgLdnRzX3ByZXZpZXccF0CWgEKPXCj2GCFkYXNoX2dlbjJod2Jhc2ljX2hxMl9mcmFnXzJfdmlkZW8SABgYdmlkZW9zLnZ0cy5jYWxsYmFjay5wcm9kOBJWSURFT19WSUVXX1JFUVVFU1QbCogVb2VtX3RhcmdldF9lbmNvZGVfdGFnBm9lcF9oZBNvZW1fcmVxdWVzdF90aW1lX21zATAMb2VtX2NmZ19ydWxlB3VubXV0ZWQTb2VtX3JvaV9yZWFjaF9jb3VudAEwEW9lbV9pc19leHBlcmltZW50AAxvZW1fdmlkZW9faWQPMjk4NDg2MjkyNzY5Njg5Em9lbV92aWRlb19hc3NldF9pZA8yNjE1OTYyMzMzOTcwMzMVb2VtX3ZpZGVvX3Jlc291cmNlX2lkDzExOTI2ODIyNDU5Njk0MhxvZW1fc291cmNlX3ZpZGVvX2VuY29kaW5nX2lkDzg1MDE1MDkzOTg1ODU2NA52dHNfcmVxdWVzdF9pZAAlAhwAJY4CGwiIAXMEMzM0NwJjZAoyMDIzLTA4LTIxA3JjYgEwA2FwcAZ1cGxvYWQCY3QZQ09OVEFJTkVEX1BPU1RfQVRUQUNITUVOVBNvcmlnaW5hbF9kdXJhdGlvbl9zCDE0NDAuMTI4AWYCYWQCdHMVcHJvZ3Jlc3NpdmVfZW5jb2RpbmdzAA%3D%3D&ccb=1-7&_nc_sid=41a7d5&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9oZCJ9&_nc_ohc=bn_J4hC7bBUAX-3YPZb&_nc_ht=scontent-xsp1-2.xx&edm=APRAPSkEAAAA&oh=00_AfAlT6jZs7lix4PAny2rhezMMpPLQpP1vot1J42mFhKMQA&oe=650287E9&_nc_rid=782581088819783
262,https://scontent-xsp1-1.xx.fbcdn.net/v/t39.25447-2/10000000_504659868530339_7443221759297973738_n.mp4?_nc_cat=105&vs=f877462a83b031c3&_nc_vs=HBksFQAYJEdJQ1dtQUNqTmpKSS1Nb0JBT3J0YVJQQm9rdG5ibWRqQUFBRhUAAsgBABUAGCRHSUNXbUFDLWtkelNPYTBFQURGandJTHREaTVMYnY0R0FBQUYVAgLIAQBLB4gScHJvZ3Jlc3NpdmVfcmVjaXBlATENc3Vic2FtcGxlX2ZwcwAQdm1hZl9lbmFibGVfbnN1YgAgbWVhc3VyZV9vcmlnaW5hbF9yZXNvbHV0aW9uX3NzaW0AKGNvbXB1dGVfc3NpbV9vbmx5X2F0X29yaWdpbmFsX3Jlc29sdXRpb24AHXVzZV9sYW5jem9zX2Zvcl92cW1fdXBzY2FsaW5nABFkaXNhYmxlX3Bvc3RfcHZxcwAVACUAHIwXQAAAAAAAAAAREQAAACaKh9Xale2BBxUCKAJDMxgLdnRzX3ByZXZpZXccF0CWWGJN0vGqGCFkYXNoX2dlbjJod2Jhc2ljX2hxMl9mcmFnXzJfdmlkZW8SABgYdmlkZW9zLnZ0cy5jYWxsYmFjay5wcm9kOBJWSURFT19WSUVXX1JFUVVFU1QbCogVb2VtX3RhcmdldF9lbmNvZGVfdGFnBm9lcF9oZBNvZW1fcmVxdWVzdF90aW1lX21zATAMb2VtX2NmZ19ydWxlB3VubXV0ZWQTb2VtX3JvaV9yZWFjaF9jb3VudAEwEW9lbV9pc19leHBlcmltZW50AAxvZW1fdmlkZW9faWQPNzA2MTIzMDExMzI1MTM4Em9lbV92aWRlb19hc3NldF9pZA85Nzk3MjY4MjMzMDUwODUVb2VtX3ZpZGVvX3Jlc291cmNlX2lkEDE5NzQzOTkzNzk2MTIxMDEcb2VtX3NvdXJjZV92aWRlb19lbmNvZGluZ19pZA82MTkyNzgwMzcwMzk1NTMOdnRzX3JlcXVlc3RfaWQAJQIcACWOAhsIiAFzBDI1NTACY2QKMjAyMy0wOC0yMQNyY2IBMANhcHAGdXBsb2FkAmN0GUNPTlRBSU5FRF9QT1NUX0FUVEFDSE1FTlQTb3JpZ2luYWxfZHVyYXRpb25fcwgxNDMwLjE2NgFmAmFkAnRzFXByb2dyZXNzaXZlX2VuY29kaW5ncwA%3D&ccb=1-7&_nc_sid=41a7d5&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9oZCJ9&_nc_ohc=WZ6WlmBc9KAAX-rE2GY&_nc_ht=scontent-xsp1-1.xx&edm=APRAPSkEAAAA&oh=00_AfBtuYgv0xpSn8cKCc0OxpK9UxFBb6hSod1tUqVbc_MaFg&oe=6503A4E1&_nc_rid=562712533767556
263,https://scontent-xsp1-3.xx.fbcdn.net/v/t39.25447-2/10000000_1612120859310852_388771833308731712_n.mp4?_nc_cat=100&vs=a74792910d553c5c&_nc_vs=HBksFQAYJEdJQ1dtQUFFZXljak43b0ZBRUJaQ3ktc01XVUZibWRqQUFBRhUAAsgBABUAGCRHSUNXbUFDb3hoMi1aNEVDQUhoR0dLZkJCcVVEYnY0R0FBQUYVAgLIAQBLB4gScHJvZ3Jlc3NpdmVfcmVjaXBlATENc3Vic2FtcGxlX2ZwcwAQdm1hZl9lbmFibGVfbnN1YgAgbWVhc3VyZV9vcmlnaW5hbF9yZXNvbHV0aW9uX3NzaW0AKGNvbXB1dGVfc3NpbV9vbmx5X2F0X29yaWdpbmFsX3Jlc29sdXRpb24AHXVzZV9sYW5jem9zX2Zvcl92cW1fdXBzY2FsaW5nABFkaXNhYmxlX3Bvc3RfcHZxcwAVACUAHIwXQAAAAAAAAAAREQAAACbypJ%2FW14FBFQIoAkMzGAt2dHNfcHJldmlldxwXQJZYOFHrhR8YIWRhc2hfZ2VuMmh3YmFzaWNfaHEyX2ZyYWdfMl92aWRlbxIAGBh2aWRlb3MudnRzLmNhbGxiYWNrLnByb2Q4ElZJREVPX1ZJRVdfUkVRVUVTVBsKiBVvZW1fdGFyZ2V0X2VuY29kZV90YWcGb2VwX2hkE29lbV9yZXF1ZXN0X3RpbWVfbXMBMAxvZW1fY2ZnX3J1bGUHdW5tdXRlZBNvZW1fcm9pX3JlYWNoX2NvdW50ATARb2VtX2lzX2V4cGVyaW1lbnQADG9lbV92aWRlb19pZA85OTI3NTQ1MTUyNjY5OTESb2VtX3ZpZGVvX2Fzc2V0X2lkDzk3MzgzNzI5MDU2MTYwOBVvZW1fdmlkZW9fcmVzb3VyY2VfaWQPMTQyOTY1NDU4ODU2MjQ5HG9lbV9zb3VyY2VfdmlkZW9fZW5jb2RpbmdfaWQPOTUwODU5NjQ5MzQxNTY4DnZ0c19yZXF1ZXN0X2lkACUCHAAljgIbCIgBcwQ5NDU1AmNkCjIwMjMtMDgtMjEDcmNiATADYXBwBnVwbG9hZAJjdBlDT05UQUlORURfUE9TVF9BVFRBQ0hNRU5UE29yaWdpbmFsX2R1cmF0aW9uX3MIMTQzMC4xMjMBZgJhZAJ0cxVwcm9ncmVzc2l2ZV9lbmNvZGluZ3MA&ccb=1-7&_nc_sid=41a7d5&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9oZCJ9&_nc_ohc=yT-vEt9R2lgAX8bmHIM&_nc_ht=scontent-xsp1-3.xx&edm=APRAPSkEAAAA&oh=00_AfDS0hDNMq5J63OWJbBddI8cCucR5jN-c2vjnLYyG68ckg&oe=65025CAD&_nc_rid=449896662740933
264,https://scontent-xsp1-3.xx.fbcdn.net/v/t39.25447-2/10000000_1424414411741845_6548414301440920339_n.mp4?_nc_cat=107&vs=4e408a5c7f13a2c3&_nc_vs=HBksFQAYJEdJQ1dtQUNWV2daVGZ3OEZBQk5MZWJjY3BPQmFibWRqQUFBRhUAAsgBABUAGCRHSUNXbUFDeWdfdXlqNjhBQVBkNDd0anZIV2hpYnY0R0FBQUYVAgLIAQBLB4gScHJvZ3Jlc3NpdmVfcmVjaXBlATENc3Vic2FtcGxlX2ZwcwAQdm1hZl9lbmFibGVfbnN1YgAgbWVhc3VyZV9vcmlnaW5hbF9yZXNvbHV0aW9uX3NzaW0AKGNvbXB1dGVfc3NpbV9vbmx5X2F0X29yaWdpbmFsX3Jlc29sdXRpb24AHXVzZV9sYW5jem9zX2Zvcl92cW1fdXBzY2FsaW5nABFkaXNhYmxlX3Bvc3RfcHZxcwAVACUAHIwXQAAAAAAAAAAREQAAACakzKeU57JKFQIoAkMzGAt2dHNfcHJldmlldxwXQJZYjU%2FfO2QYIWRhc2hfZ2VuMmh3YmFzaWNfaHEyX2ZyYWdfMl92aWRlbxIAGBh2aWRlb3MudnRzLmNhbGxiYWNrLnByb2Q4ElZJREVPX1ZJRVdfUkVRVUVTVBsKiBVvZW1fdGFyZ2V0X2VuY29kZV90YWcGb2VwX2hkE29lbV9yZXF1ZXN0X3RpbWVfbXMBMAxvZW1fY2ZnX3J1bGUHdW5tdXRlZBNvZW1fcm9pX3JlYWNoX2NvdW50ATARb2VtX2lzX2V4cGVyaW1lbnQADG9lbV92aWRlb19pZBA2NTQxMDgzNzQyNjQ1MjA5Em9lbV92aWRlb19hc3NldF9pZBAxMDAxOTA1NjY3Njg4MTQxFW9lbV92aWRlb19yZXNvdXJjZV9pZA8xNjM2MDA1NjAwOTE5MjIcb2VtX3NvdXJjZV92aWRlb19lbmNvZGluZ19pZBAyMzkyMDgxMjE0MzI4MzE5DnZ0c19yZXF1ZXN0X2lkACUCHAAljgIbCIgBcwQ1MjkyAmNkCjIwMjMtMDgtMjEDcmNiATADYXBwBnVwbG9hZAJjdBlDT05UQUlORURfUE9TVF9BVFRBQ0hNRU5UE29yaWdpbmFsX2R1cmF0aW9uX3MIMTQzMC4yMDgBZgJhZAJ0cxVwcm9ncmVzc2l2ZV9lbmNvZGluZ3MA&ccb=1-7&_nc_sid=41a7d5&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9oZCJ9&_nc_ohc=XqiRUrpL100AX_K7nJG&_nc_ht=scontent-xsp1-3.xx&edm=APRAPSkEAAAA&oh=00_AfAuFPjpQ7Z2Sxl1LbfjAwBXDSYupahKEL_zDAKqNUUK1w&oe=650393A1&_nc_rid=956053152870151
265,https://scontent-xsp1-1.xx.fbcdn.net/v/t39.25447-2/10000000_128665026982799_4907770696004158553_n.mp4?_nc_cat=110&vs=4d1495ebcb523a3f&_nc_vs=HBksFQAYJEdJQ1dtQUNQY3pvcEJYVUFBRmxFWmc1eTV4dEVibWRqQUFBRhUAAsgBABUAGCRHSUNXbUFERmdIWDA4N3NEQUoxSG5OMmNNSVVOYnY0R0FBQUYVAgLIAQBLB4gScHJvZ3Jlc3NpdmVfcmVjaXBlATENc3Vic2FtcGxlX2ZwcwAQdm1hZl9lbmFibGVfbnN1YgAgbWVhc3VyZV9vcmlnaW5hbF9yZXNvbHV0aW9uX3NzaW0AKGNvbXB1dGVfc3NpbV9vbmx5X2F0X29yaWdpbmFsX3Jlc29sdXRpb24AHXVzZV9sYW5jem9zX2Zvcl92cW1fdXBzY2FsaW5nABFkaXNhYmxlX3Bvc3RfcHZxcwAVACUAHIwXQAAAAAAAAAAREQAAACaEodDNiZmIAxUCKAJDMxgLdnRzX3ByZXZpZXccF0CWWGJN0vGqGCFkYXNoX2dlbjJod2Jhc2ljX2hxMl9mcmFnXzJfdmlkZW8SABgYdmlkZW9zLnZ0cy5jYWxsYmFjay5wcm9kOBJWSURFT19WSUVXX1JFUVVFU1QbCogVb2VtX3RhcmdldF9lbmNvZGVfdGFnBm9lcF9oZBNvZW1fcmVxdWVzdF90aW1lX21zATAMb2VtX2NmZ19ydWxlB3VubXV0ZWQTb2VtX3JvaV9yZWFjaF9jb3VudAEwEW9lbV9pc19leHBlcmltZW50AAxvZW1fdmlkZW9faWQPMTk3MDA4NzI5ODcwODQzEm9lbV92aWRlb19hc3NldF9pZA8yNzY0Nzc0NjE3OTA2NTcVb2VtX3ZpZGVvX3Jlc291cmNlX2lkDzg2MjQ0NzkwMjI2MzM2MhxvZW1fc291cmNlX3ZpZGVvX2VuY29kaW5nX2lkDzYyNDc2MzcxMzA1NTg1NQ52dHNfcmVxdWVzdF9pZAAlAhwAJY4CGwiIAXMDNjIwAmNkCjIwMjMtMDgtMjEDcmNiATADYXBwBnVwbG9hZAJjdBlDT05UQUlORURfUE9TVF9BVFRBQ0hNRU5UE29yaWdpbmFsX2R1cmF0aW9uX3MIMTQzMC4xNjYBZgJhZAJ0cxVwcm9ncmVzc2l2ZV9lbmNvZGluZ3MA&ccb=1-7&_nc_sid=41a7d5&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9oZCJ9&_nc_ohc=PJPv851-_AEAX_Ot9Jw&_nc_ht=scontent-xsp1-1.xx&edm=APRAPSkEAAAA&oh=00_AfD76-tUPqWVx8KXBe8c0-54ZqL3m2bNA5I6oFMbl6fwag&oe=65027B25&_nc_rid=545991578305115
267,https://scontent-xsp1-1.xx.fbcdn.net/v/t39.25447-2/10000000_1058920945271586_475108171836445995_n.mp4?_nc_cat=110&vs=93e55abf25fe4e15&_nc_vs=HBksFQAYJEdJQ1dtQUFpdzhrX0ZjTURBQ3RWTW5SZDdKY0dibWRqQUFBRhUAAsgBABUAGCRHSUNXbUFBR2FnM1RTNDhNQUpRN25ENVhMbU1BYnY0R0FBQUYVAgLIAQBLB4gScHJvZ3Jlc3NpdmVfcmVjaXBlATENc3Vic2FtcGxlX2ZwcwAQdm1hZl9lbmFibGVfbnN1YgAgbWVhc3VyZV9vcmlnaW5hbF9yZXNvbHV0aW9uX3NzaW0AKGNvbXB1dGVfc3NpbV9vbmx5X2F0X29yaWdpbmFsX3Jlc29sdXRpb24AHXVzZV9sYW5jem9zX2Zvcl92cW1fdXBzY2FsaW5nABFkaXNhYmxlX3Bvc3RfcHZxcwAVACUAHIwXQAAAAAAAAAAREQAAACbcpeCa%2BvG1AhUCKAJDMxgLdnRzX3ByZXZpZXccF0CWWDhR64UfGCFkYXNoX2dlbjJod2Jhc2ljX2hxMl9mcmFnXzJfdmlkZW8SABgYdmlkZW9zLnZ0cy5jYWxsYmFjay5wcm9kOBJWSURFT19WSUVXX1JFUVVFU1QbCogVb2VtX3RhcmdldF9lbmNvZGVfdGFnBm9lcF9oZBNvZW1fcmVxdWVzdF90aW1lX21zATAMb2VtX2NmZ19ydWxlB3VubXV0ZWQTb2VtX3JvaV9yZWFjaF9jb3VudAEwEW9lbV9pc19leHBlcmltZW50AAxvZW1fdmlkZW9faWQPMzIyMTY0MDk2OTEwMTc2Em9lbV92aWRlb19hc3NldF9pZA82MjY1Njk0NjI5NTI1MjIVb2VtX3ZpZGVvX3Jlc291cmNlX2lkDzY4MTQ1NTkxMzc5Nzk5OBxvZW1fc291cmNlX3ZpZGVvX2VuY29kaW5nX2lkDzEzMDk2OTg5MzM3MDY2MA52dHNfcmVxdWVzdF9pZAAlAhwAJY4CGwiIAXMDMTI3AmNkCjIwMjMtMDgtMjEDcmNiATADYXBwBnVwbG9hZAJjdBlDT05UQUlORURfUE9TVF9BVFRBQ0hNRU5UE29yaWdpbmFsX2R1cmF0aW9uX3MIMTQzMC4xMjMBZgJhZAJ0cxVwcm9ncmVzc2l2ZV9lbmNvZGluZ3MA&ccb=1-7&_nc_sid=41a7d5&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9oZCJ9&_nc_ohc=hQTb71G3gGIAX-moDGp&_nc_ht=scontent-xsp1-1.xx&edm=APRAPSkEAAAA&oh=00_AfAUX0o3UF0esJrA2rkEdghgrbNfr3zWhRe7DdO91BHU2A&oe=65035DD9&_nc_rid=283291763146403
268,https://scontent-xsp1-3.xx.fbcdn.net/v/t39.25447-2/10000000_858813485860293_285576623917643282_n.mp4?_nc_cat=100&vs=a1857b0e1a2d1c5c&_nc_vs=HBksFQAYJEdJQ1dtQURGeGNBWUZnMERBQkkyeENodGt2WURibWRqQUFBRhUAAsgBABUAGCRHSUNXbUFBR3RSRzZ3Mk1DQUJjaEVGVG9JZklHYnY0R0FBQUYVAgLIAQBLB4gScHJvZ3Jlc3NpdmVfcmVjaXBlATENc3Vic2FtcGxlX2ZwcwAQdm1hZl9lbmFibGVfbnN1YgAgbWVhc3VyZV9vcmlnaW5hbF9yZXNvbHV0aW9uX3NzaW0AKGNvbXB1dGVfc3NpbV9vbmx5X2F0X29yaWdpbmFsX3Jlc29sdXRpb24AHXVzZV9sYW5jem9zX2Zvcl92cW1fdXBzY2FsaW5nABFkaXNhYmxlX3Bvc3RfcHZxcwAVACUAHIwXQAAAAAAAAAAREQAAACaW7aKjhtB7FQIoAkMzGAt2dHNfcHJldmlldxwXQJZYOFHrhR8YIWRhc2hfZ2VuMmh3YmFzaWNfaHEyX2ZyYWdfMl92aWRlbxIAGBh2aWRlb3MudnRzLmNhbGxiYWNrLnByb2Q4ElZJREVPX1ZJRVdfUkVRVUVTVBsKiBVvZW1fdGFyZ2V0X2VuY29kZV90YWcGb2VwX2hkE29lbV9yZXF1ZXN0X3RpbWVfbXMBMAxvZW1fY2ZnX3J1bGUHdW5tdXRlZBNvZW1fcm9pX3JlYWNoX2NvdW50ATARb2VtX2lzX2V4cGVyaW1lbnQADG9lbV92aWRlb19pZBAxMzIzMjM0NzE4NjEyMDA4Em9lbV92aWRlb19hc3NldF9pZA8yNzE2NjQ1MDU3MTg5ODEVb2VtX3ZpZGVvX3Jlc291cmNlX2lkDzI3MTg1NTA5MjI1OTY1ORxvZW1fc291cmNlX3ZpZGVvX2VuY29kaW5nX2lkDzgzNzIwMDUyNzkyNDQ3NA52dHNfcmVxdWVzdF9pZAAlAhwAJY4CGwiIAXMEODkyNgJjZAoyMDIzLTA4LTE5A3JjYgEwA2FwcAZ1cGxvYWQCY3QZQ09OVEFJTkVEX1BPU1RfQVRUQUNITUVOVBNvcmlnaW5hbF9kdXJhdGlvbl9zCDE0MzAuMTIzAWYCYWQCdHMVcHJvZ3Jlc3NpdmVfZW5jb2RpbmdzAA%3D%3D&ccb=1-7&_nc_sid=41a7d5&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9oZCJ9&_nc_ohc=it5DJYitIPMAX-5O08p&_nc_ht=scontent-xsp1-3.xx&edm=APRAPSkEAAAA&oh=00_AfAo84vSFG86Ds36Y8-7aFdJEBLypiqtwyjwIizqVw5qkg&oe=65025B6A&_nc_rid=325070093599561
269,https://scontent-xsp1-1.xx.fbcdn.net/v/t39.25447-2/10000000_300427296001200_6765295507368896425_n.mp4?_nc_cat=105&vs=e365420114a7a63a&_nc_vs=HBksFQAYJEdJQ1dtQUN3VEVLdVBCRUJBS25uUkgxcktPTmRibWRqQUFBRhUAAsgBABUAGCRHSUNXbUFBdlIxdVJQbzREQUthLU5lWnd6MFIzYnY0R0FBQUYVAgLIAQBLB4gScHJvZ3Jlc3NpdmVfcmVjaXBlATENc3Vic2FtcGxlX2ZwcwAQdm1hZl9lbmFibGVfbnN1YgAgbWVhc3VyZV9vcmlnaW5hbF9yZXNvbHV0aW9uX3NzaW0AKGNvbXB1dGVfc3NpbV9vbmx5X2F0X29yaWdpbmFsX3Jlc29sdXRpb24AHXVzZV9sYW5jem9zX2Zvcl92cW1fdXBzY2FsaW5nABFkaXNhYmxlX3Bvc3RfcHZxcwAVACUAHIwXQAAAAAAAAAAREQAAACawtomov4JqFQIoAkMzGAt2dHNfcHJldmlldxwXQJZYOFHrhR8YIWRhc2hfZ2VuMmh3YmFzaWNfaHEyX2ZyYWdfMl92aWRlbxIAGBh2aWRlb3MudnRzLmNhbGxiYWNrLnByb2Q4ElZJREVPX1ZJRVdfUkVRVUVTVBsKiBVvZW1fdGFyZ2V0X2VuY29kZV90YWcGb2VwX2hkE29lbV9yZXF1ZXN0X3RpbWVfbXMBMAxvZW1fY2ZnX3J1bGUHdW5tdXRlZBNvZW1fcm9pX3JlYWNoX2NvdW50ATARb2VtX2lzX2V4cGVyaW1lbnQADG9lbV92aWRlb19pZA8zMTgxMzk5MzczMjE2ODgSb2VtX3ZpZGVvX2Fzc2V0X2lkDzc0Njg1MTgxMzgxNTgyMRVvZW1fdmlkZW9fcmVzb3VyY2VfaWQPMjMzMTM5MzIyNTYzOTkyHG9lbV9zb3VyY2VfdmlkZW9fZW5jb2RpbmdfaWQPNzU3OTA4NjU5MzU4MTQ4DnZ0c19yZXF1ZXN0X2lkACUCHAAljgIbCIgBcwQ3ODAyAmNkCjIwMjMtMDgtMTkDcmNiATADYXBwBnVwbG9hZAJjdBlDT05UQUlORURfUE9TVF9BVFRBQ0hNRU5UE29yaWdpbmFsX2R1cmF0aW9uX3MIMTQzMC4xMjMBZgJhZAJ0cxVwcm9ncmVzc2l2ZV9lbmNvZGluZ3MA&ccb=1-7&_nc_sid=41a7d5&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9oZCJ9&_nc_ohc=bqv8V0FTTv4AX81LfOB&_nc_ht=scontent-xsp1-1.xx&edm=APRAPSkEAAAA&oh=00_AfCGofxxSM67Xdx5rt_4iLZjH1TB5DueKFbc_C0lnYvCKA&oe=650365C4&_nc_rid=818590181106488
270,https://scontent-xsp1-2.xx.fbcdn.net/v/t39.25447-2/10000000_307611241762559_4464718103453764029_n.mp4?_nc_cat=101&vs=8f98c34eb5449fc6&_nc_vs=HBksFQAYJEdJQ1dtQUQtVHN0U3hSY0JBTDBKbnNKMTNmVTlibWRqQUFBRhUAAsgBABUAGCRHSUNXbUFBZWo4eXE1QkVCQUt2QWNZUjNVZTBLYnY0R0FBQUYVAgLIAQBLB4gScHJvZ3Jlc3NpdmVfcmVjaXBlATENc3Vic2FtcGxlX2ZwcwAQdm1hZl9lbmFibGVfbnN1YgAgbWVhc3VyZV9vcmlnaW5hbF9yZXNvbHV0aW9uX3NzaW0AKGNvbXB1dGVfc3NpbV9vbmx5X2F0X29yaWdpbmFsX3Jlc29sdXRpb24AHXVzZV9sYW5jem9zX2Zvcl92cW1fdXBzY2FsaW5nABFkaXNhYmxlX3Bvc3RfcHZxcwAVACUAHIwXQAAAAAAAAAAREQAAACbYgrz%2Fn7j%2BAhUCKAJDMxgLdnRzX3ByZXZpZXccF0CWWGJN0vGqGCFkYXNoX2dlbjJod2Jhc2ljX2hxMl9mcmFnXzJfdmlkZW8SABgYdmlkZW9zLnZ0cy5jYWxsYmFjay5wcm9kOBJWSURFT19WSUVXX1JFUVVFU1QbCogVb2VtX3RhcmdldF9lbmNvZGVfdGFnBm9lcF9oZBNvZW1fcmVxdWVzdF90aW1lX21zATAMb2VtX2NmZ19ydWxlB3VubXV0ZWQTb2VtX3JvaV9yZWFjaF9jb3VudAExEW9lbV9pc19leHBlcmltZW50AAxvZW1fdmlkZW9faWQQMTUyNzY4ODgyNzc2NTg0NRJvZW1fdmlkZW9fYXNzZXRfaWQPMjY0NTE3MDAzMDI1NjExFW9lbV92aWRlb19yZXNvdXJjZV9pZA84NDA5OTMyNTA3MDU1ODAcb2VtX3NvdXJjZV92aWRlb19lbmNvZGluZ19pZA82ODI3MTIzMTY2MTc1MDIOdnRzX3JlcXVlc3RfaWQAJQIcACWOAhsIiAFzBDYyODUCY2QKMjAyMy0wOC0xOQNyY2IBMANhcHAGdXBsb2FkAmN0GUNPTlRBSU5FRF9QT1NUX0FUVEFDSE1FTlQTb3JpZ2luYWxfZHVyYXRpb25fcwgxNDMwLjE2NgFmAmFkAnRzFXByb2dyZXNzaXZlX2VuY29kaW5ncwA%3D&ccb=1-7&_nc_sid=41a7d5&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9oZCJ9&_nc_ohc=pqj02iUlAngAX-82X7h&_nc_ht=scontent-xsp1-2.xx&edm=APRAPSkEAAAA&oh=00_AfDj2aNG3oHAVtX0mhRqL5_LQe7Sz99kntXgZBqLnBFz8w&oe=6503687B&_nc_rid=479631452556769
